STREAM,DATE,STATION,REP,#GRIDS,ACENTR,BAETIS,DIPHAG,DRUDOD,DRUGRACOL,EPHEM,SERRAT,CINYGM,EPEORUS,RHITHR,PARALE,AMELT,HEPTAG,AMPHIN,CAPNIA,PRO/POD,ZAPADA,TAENIO,ALLOPE,SUWALL,SWELTSA,CLAASS,SKWALA,HESPERO,CHLORO,ISOPERLA,TRISIG,PARALEU,LEUCSP,PERLOD,EUCAPN,MEGSIG,DIUKNO,DODSII,UTACAP,BRACHY,MICRAS,ARCGRA,HYDROPS,LEPIDO,GLOSSO,RHYACOP,ALLOYM,NEOTRH,HYDROPT,LIMNEPH,CHIRON,TANYTA,ORTHOC,TANYPO,DIAMES,CHIROD,ATHERIX,BEZZIA,CLINOC,CHELIF,CERATO,PERICO,SIMULD,ANTOCH,DICRAN,HEXATO,TIPULA,HESPER,NEOPLA,WIEDEM,BIBIOC,RHABDO,PROTAN,EMPIDID,HEMERO,LIMNOP,ORMOSIA,DEUTERO,MUSCID,HETCOR,NARPUS,ZAITZE,HYDRAC,DYTISC,OLIGOC,POLYCE,NEMATO,COLLUM,ISOPOD,PETROPH,,Total,Taxa,EPT Total,EPT Rich,Avg Total ,Avg Taxa Rich,Avg EPT Total,Avg EPT Rich,,,,,,,,,,
NFCC,5/3/15,ABOVE RUSSEL,5,24,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,14,6,4,3,6,3,1,1,,,,,,,,,,
NFCC,5/3/15,USGS GAUGE STATION,1,24,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,7,11,5,,,,,,,,,,,,,,
NFCC,5/3/15,USGS GAUGE STATION,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,21,7,10,2,,,,,,,,,,,,,,
NFCC,5/3/15,USGS GAUGE STATION,3,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,8,6,4,4,,,,,,,,,,,,,,
NFCC,5/3/15,USGS GAUGE STATION,4,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,4,6,3,,,,,,,,,,,,,,
NFCC,5/3/15,USGS GAUGE STATION,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,4,6,2,14,6,7,3,,,,,,,,,,
NFCC,5/3/15,CONFLUENCE,1,16,0,314,0,0,0,0,0,0,23,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,2,0,0,96,0,0,2,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,,464,14,446,9,,,,,,,,,,,,,,
NFCC,5/3/15,CONFLUENCE,2,24,0,121,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,185,10,179,6,,,,,,,,,,,,,,
NFCC,5/3/15,CONFLUENCE,3,24,0,172,0,0,1,0,0,0,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,,267,14,257,8,,,,,,,,,,,,,,
NFCC,5/3/15,CONFLUENCE,4,24,0,84,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,28,0,0,2,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,142,11,135,8,,,,,,,,,,,,,,
NFCC,5/3/15,CONFLUENCE,5,24,0,98,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,1,0,2,44,0,0,1,0,0,0,0,0,2,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,196,12,172,9,251,12,238,8,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFCC,10/11/15,UPPER REFERENCE,1,20,0,50,7,16,0,0,7,12,11,10,1,4,0,0,8,18,6,8,0,0,0,0,0,0,16,1,0,0,0,0,2,1,0,0,0,0,0,1,0,6,1,29,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,,368,26,216,21,,,,,,,,,,,,,,
NFCC,10/11/15,UPPER REFERENCE,2,11,0,113,15,13,0,0,4,15,22,28,2,0,0,0,24,177,15,81,0,0,0,0,0,0,28,9,0,0,0,0,7,4,0,0,0,0,0,2,0,9,0,50,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,22,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,,705,25,620,19,,,,,,,,,,,,,,
NFCC,10/11/15,UPPER REFERENCE,3,12,0,152,6,4,0,0,0,2,16,14,0,0,0,0,24,188,58,58,0,0,0,0,0,0,12,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,44,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,,626,20,586,15,,,,,,,,,,,,,,
NFCC,10/11/15,UPPER REFERENCE,4,24,0,68,4,1,0,0,3,12,24,10,4,2,0,0,5,22,7,7,0,0,0,0,0,0,7,3,0,0,0,0,4,3,0,0,0,0,0,2,0,2,0,13,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,,234,25,203,20,,,,,,,,,,,,,,
NFCC,10/11/15,UPPER REFERENCE,5,24,0,64,7,5,0,0,3,3,24,7,1,1,0,0,3,34,10,9,0,0,0,0,0,0,9,2,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,,256,26,208,19,438,24,367,19,,,,,,,,,,
NFCC,10/11/15,PUMPHOUSE,1,20,0,116,8,4,0,0,4,8,30,8,4,0,0,0,19,31,30,41,0,0,0,0,0,0,1,7,0,0,0,0,6,0,0,0,0,1,0,4,0,1,0,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,,370,26,340,19,,,,,,,,,,,,,,
NFCC,10/11/15,PUMPHOUSE,2,10,0,163,26,19,0,0,26,12,50,14,5,0,0,0,29,41,55,36,0,0,0,0,0,0,53,7,0,0,0,0,22,0,0,0,0,0,0,10,0,19,0,38,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,,768,22,626,18,,,,,,,,,,,,,,
NFCC,10/11/15,PUMPHOUSE,3,12,0,224,0,6,0,0,2,4,12,20,4,0,0,0,28,32,50,78,0,0,0,0,0,0,24,6,0,0,0,0,20,8,0,0,0,0,0,6,0,2,0,26,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,30,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,,634,24,552,18,,,,,,,,,,,,,,
NFCC,10/11/15,PUMPHOUSE,4,13,0,185,15,17,0,0,17,15,54,13,2,0,0,0,55,30,41,57,0,0,0,0,0,0,15,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,7,0,0,0,0,0,,613,20,534,16,,,,,,,,,,,,,,
NFCC,10/11/15,PUMPHOUSE,5,21,0,129,7,5,0,0,3,6,29,9,0,0,0,0,22,48,8,30,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,6,0,0,0,0,0,,344,19,317,14,546,22,474,17,,,,,,,,,,
NFCC,10/11/15,RIVERA,1,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,3,5,3,,,,,,,,,,,,,,
NFCC,10/11/15,RIVERA,2,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,2,2,,,,,,,,,,,,,,
NFCC,10/11/15,RIVERA,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,,,,,,,,,,,
NFCC,10/11/15,RIVERA,4,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,,,,,,,,,,,,,,
NFCC,10/11/15,RIVERA,5,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,3,9,3,4,2,3,2,,,,,,,,,,
NFCC,10/11/15,ABOVE RUSSEL,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,,,,,,,,,,,
NFCC,10/11/15,ABOVE RUSSEL,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,,,,,,,,,,,,,,
NFCC,10/11/15,ABOVE RUSSEL,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,
NFCC,10/11/15,ABOVE RUSSEL,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,
NFCC,10/11/15,ABOVE RUSSEL,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,,,,,,,,,,
NFCC,10/11/15,USGS GAUGE STATION,1,24,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,4,64,2,,,,,,,,,,,,,,
NFCC,10/11/15,USGS GAUGE STATION,2,24,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,59,7,54,2,,,,,,,,,,,,,,
NFCC,10/11/15,USGS GAUGE STATION,3,24,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,45,4,44,3,,,,,,,,,,,,,,
NFCC,10/11/15,USGS GAUGE STATION,4,24,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,36,3,35,2,,,,,,,,,,,,,,
NFCC,10/11/15,USGS GAUGE STATION,5,24,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,74,5,70,2,56,5,53,2,,,,,,,,,,
NFCC,10/11/15,CONFLUENCE,1,24,4,154,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,7,82,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,333,12,303,10,,,,,,,,,,,,,,
NFCC,10/11/15,CONFLUENCE,2,19,0,143,0,0,0,0,0,0,3,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,179,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,,405,12,369,7,,,,,,,,,,,,,,
NFCC,10/11/15,CONFLUENCE,3,24,1,203,0,0,0,0,0,0,1,0,0,0,0,0,22,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,50,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,312,12,293,10,,,,,,,,,,,,,,
NFCC,10/11/15,CONFLUENCE,4,24,2,115,0,0,0,0,0,0,3,0,0,0,0,0,35,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,103,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,284,11,272,9,,,,,,,,,,,,,,
NFCC,10/11/15,CONFLUENCE,5,24,2,79,0,0,0,0,0,0,4,0,0,0,0,0,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,171,9,149,7,301,11,277,9,,,,,,,,,,
NFCC,10/11/15,CC MAIN ABOVE NFCC,1,24,4,50,0,9,0,0,0,0,1,2,0,0,0,0,11,10,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,12,123,0,0,7,0,0,0,0,0,0,19,0,1,0,2,0,0,0,0,0,11,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,274,22,236,14,,,,,,,,,,,,,,
NFCC,10/11/15,CC MAIN ABOVE NFCC,2,16,2,210,0,3,0,0,0,0,5,2,0,0,0,0,32,23,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,3,0,0,6,111,2,0,6,0,0,0,0,0,2,45,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,464,21,408,16,,,,,,,,,,,,,,
NFCC,10/11/15,CC MAIN ABOVE NFCC,3,17,7,199,0,4,0,0,0,0,1,3,0,0,0,0,31,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7,138,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,449,16,422,13,,,,,,,,,,,,,,
NFCC,10/11/15,CC MAIN ABOVE NFCC,4,24,1,20,0,0,0,0,0,0,1,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,55,11,51,8,,,,,,,,,,,,,,
NFCC,10/11/15,CC MAIN ABOVE NFCC,5,20,1,100,0,4,0,0,0,0,0,1,0,0,0,0,54,10,1,0,0,0,0,0,0,0,6,5,0,0,0,0,1,0,0,0,0,0,0,7,120,1,0,5,0,0,0,0,0,4,31,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,359,21,316,14,320,18,287,13,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,
NFCC,5/9/16,UPPER REFERENCE,1,20,0,113,7,2,0,0,0,2,62,4,0,0,0,1,0,14,4,6,0,0,0,0,0,0,12,1,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,5,72,0,1,0,0,1,0,0,0,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,,367,26,257,16,,,,,,,,,,,,,,
NFCC,5/9/16,UPPER REFERENCE,2,24,0,22,0,0,0,1,0,0,8,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,,127,20,63,12,,,,,,,,,,,,,,
NFCC,5/9/16,UPPER REFERENCE,3,24,0,56,1,4,0,0,0,2,35,2,0,0,0,0,0,12,1,2,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,6,58,4,0,0,0,0,0,0,0,3,0,0,1,0,0,7,2,1,0,0,0,0,0,0,0,0,0,36,1,0,1,0,3,0,0,0,0,0,,274,25,151,13,,,,,,,,,,,,,,
NFCC,5/9/16,UPPER REFERENCE,4,24,0,42,0,4,0,0,0,3,34,2,0,0,0,0,0,17,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,2,108,0,1,0,0,0,0,0,0,3,0,0,4,0,0,0,1,3,1,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,,270,21,128,11,,,,,,,,,,,,,,
NFCC,5/9/16,UPPER REFERENCE,5,24,0,50,2,6,0,0,0,5,32,2,0,0,0,0,0,18,3,0,0,0,0,0,0,0,39,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,0,36,0,0,0,0,0,7,65,0,0,0,0,0,0,0,0,13,0,0,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,9,0,0,0,0,0,,323,22,200,13,272,23,160,13,,,,,,,,,,
NFCC,5/9/16,PUMPHOUSE,1,20,0,77,2,0,0,10,0,6,76,5,1,0,0,0,0,40,1,0,0,0,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,1,13,68,2,0,0,0,1,0,0,0,10,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,2,0,5,0,0,0,0,0,,360,27,240,14,,,,,,,,,,,,,,
NFCC,5/9/16,PUMPHOUSE,2,14,0,57,15,2,0,3,0,12,41,14,0,0,0,0,0,65,41,2,0,0,0,0,0,0,19,3,0,0,0,0,14,2,0,0,0,0,0,0,0,43,0,7,0,0,0,0,5,103,96,0,5,0,0,0,0,0,0,17,2,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,2,0,0,0,0,0,,609,27,339,16,,,,,,,,,,,,,,
NFCC,5/9/16,PUMPHOUSE,3,9,0,285,5,3,0,24,0,11,147,5,5,0,0,0,0,163,27,0,0,0,0,0,0,0,37,8,0,8,0,0,5,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,3,16,256,0,3,0,0,3,0,0,0,27,3,0,0,0,0,19,0,5,0,0,0,0,0,0,0,0,0,21,0,0,0,0,11,0,0,0,0,0,,1120,27,755,16,,,,,,,,,,,,,,
NFCC,5/9/16,PUMPHOUSE,4,9,0,48,29,0,0,11,0,13,69,8,5,0,0,0,0,91,67,0,0,0,0,0,0,0,32,0,0,3,0,0,11,0,0,0,0,0,0,0,0,123,0,35,0,0,0,0,0,144,152,0,3,0,0,0,0,0,0,48,0,0,3,0,0,19,0,8,0,0,0,0,0,0,0,0,0,37,0,0,3,0,0,0,0,0,0,0,,960,23,544,14,,,,,,,,,,,,,,
NFCC,5/9/16,PUMPHOUSE,5,15,0,46,10,3,0,10,0,6,51,3,5,0,0,0,0,43,61,2,0,0,0,0,0,0,10,0,0,0,0,0,5,2,0,0,0,0,0,2,0,14,0,13,0,0,0,0,2,45,72,0,0,0,0,3,0,0,0,11,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,,448,27,285,17,699,26,433,15,,,,,,,,,,
NFCC,5/9/16,RIVERA,1,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,1,1,,,,,,,,,,,,,,
NFCC,5/9/16,RIVERA,2,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,19,8,5,4,,,,,,,,,,,,,,
NFCC,5/9/16,RIVERA,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,,,,,,,,,,,
